[2026-09-08T12:54:35.774Z] 192.168.40.27 "GET /api/ping" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 
[2026-09-08T12:54:35.813Z] 192.168.40.27 "WS-UPGRADE /ws" UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36
[2026-09-08T12:54:44.567Z] 192.168.40.27 "GET /" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 
[2026-09-08T12:54:46.217Z] 192.168.40.27 "GET /ab.html?mode=A" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 
[2026-09-08T12:54:54.221Z] 192.168.40.27 "GET /" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 
[2026-09-08T12:54:55.678Z] 192.168.40.27 "GET /ab.html?mode=B" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 
[2026-09-08T12:55:01.593Z] 192.168.40.27 "GET /" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 
[2026-09-08T12:55:02.269Z] 192.168.40.27 "GET /ab.html?mode=A&pad=8" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 
[2026-09-08T12:55:10.430Z] 192.168.40.27 "GET /" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 
[2026-09-08T13:10:52.322Z] server start port=9011 root=C:\Users\<user>\WorkBuddy\2026-09-07-17-53-13\mdm-browser-drill\pages rec=C:\Users\<user>\WorkBuddy\2026-09-07-17-53-13\mdm-browser-drill\records
[2026-09-08T13:10:59.601Z] 127.0.0.1 "GET /api/ping" 200 UA=curl/8.0.1 REF=- SF=-/-/- 
[2026-09-08T13:10:59.823Z] 127.0.0.1 "GET /" 200 UA=curl/8.0.1 REF=http://x/ SF=-/-/- 
[2026-09-08T13:11:10.122Z] 127.0.0.1 "GET /" 200 UA=curl/8.0.1 REF=http://spark.changyan.com@192.168.40.90:9011/ SF=same-origin/document/navigate 
[2026-09-08T13:13:40.754Z] 127.0.0.1 "GET /index.html" 200 UA=curl/8.0.1 REF=- SF=-/-/- 
[2026-09-08T13:13:41.243Z] 127.0.0.1 "GET /case-nav.html" 200 UA=curl/8.0.1 REF=- SF=-/-/- 
[2026-09-08T13:13:41.692Z] 127.0.0.1 "GET /case-sub.html" 200 UA=curl/8.0.1 REF=- SF=-/-/- 
[2026-09-08T13:13:42.173Z] 127.0.0.1 "GET /ab.html" 200 UA=curl/8.0.1 REF=- SF=-/-/- 
[2026-09-08T13:13:42.504Z] 127.0.0.1 "GET /api/observe?case=SELFTEST&result=ok&note=post-fix" 204 UA=curl/8.0.1 REF=- SF=-/-/- OBSERVE case=SELFTEST result=ok
[2026-09-08T13:16:10.137Z] 192.168.40.27 "GET /?=4870" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=- SF=-/-/- 
[2026-09-08T13:16:10.204Z] 192.168.40.27 "GET /api/observe?case=M1&result=loaded&ua=Mozilla%2F5.0%20(Linux%3B%20Android%209%3B%20CB-C8hPro-STU%20Build%2FPPR1.180610.011%3B%20wv)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20Version%2F4.0%20Chrome%2F89.0.4389.72%20MQQBrowser%2F6.2%20TBS%2F046295%20Mobile%20Safari%2F537.36&note=index" 204 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/?=4870 SF=-/-/- OBSERVE case=M1 result=loaded
[2026-09-08T13:16:17.068Z] 192.168.40.27 "GET /case-nav.html" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/?=4870 SF=-/-/- 
[2026-09-08T13:16:35.707Z] 192.168.40.27 "GET /?=4870" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=- SF=-/-/- 
[2026-09-08T13:16:37.065Z] 192.168.40.27 "GET /case-sub.html" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/?=4870 SF=-/-/- 
[2026-09-08T13:16:38.573Z] 192.168.40.27 "GET /api/ping?r=z0eilz6tjsj" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/case-sub.html SF=-/-/- 
[2026-09-08T13:16:38.594Z] 192.168.40.27 "GET /api/ping?r=t0cnzsmo1n" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/case-sub.html SF=-/-/- 
[2026-09-08T13:16:38.616Z] 192.168.40.27 "WS-UPGRADE /ws" UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36
[2026-09-08T13:16:38.635Z] 192.168.40.27 "GET /api/observe?case=S1&result=OK%20404&note=" 204 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/case-sub.html SF=-/-/- OBSERVE case=S1 result=OK 404
[2026-09-08T13:16:38.646Z] 192.168.40.27 "GET /api/observe?case=S2&result=OK%20200&note=" 204 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/case-sub.html SF=-/-/- OBSERVE case=S2 result=OK 200
[2026-09-08T13:16:38.658Z] 192.168.40.27 "GET /api/observe?case=S3&result=EXC%20TypeError%3A%20Failed%20to%20execute%20%27fetch%27%20on%20%27Window%27%3A%20Request%20cannot%20be%20constructed%20from%20a%20URL%20that%20inclu&note=" 204 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/case-sub.html SF=-/-/- OBSERVE case=S3 result=EXC TypeError: Failed to execute 'fetch' on 'Window': Request cannot be constructed from a URL that inclu
[2026-09-08T13:16:38.659Z] 192.168.40.27 "GET /api/observe?case=S4&result=ERR%20load&note=" 204 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/case-sub.html SF=-/-/- OBSERVE case=S4 result=ERR load
[2026-09-08T13:16:38.660Z] 192.168.40.27 "GET /api/observe?case=S5&result=ERR%20load&note=" 204 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/case-sub.html SF=-/-/- OBSERVE case=S5 result=ERR load
[2026-09-08T13:16:38.663Z] 192.168.40.27 "GET /api/observe?case=S6&result=OK%20200%20%7C%20%E5%8E%9Fbase%3Dhttp%3A%2F%2Fspark.changyan.com%40192.168.40.90%3A9011%2Fcase-sub.html&note=" 204 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/case-sub.html SF=-/-/- OBSERVE case=S6 result=OK 200 | 原base=http://spark.changyan.com@192.168.40.90:9011/case-sub.html
[2026-09-08T13:16:38.665Z] 192.168.40.27 "GET /api/observe?case=S9&result=%E6%97%A0%E7%BD%91%E7%BB%9C%E8%AF%B7%E6%B1%82%2C%E9%A2%84%E6%9C%9F%E5%8D%B3%E6%97%B6%E5%8F%AF%E7%94%A8&note=" 204 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/case-sub.html SF=-/-/- OBSERVE case=S9 result=无网络请求 预期即时可用
[2026-09-08T13:16:38.668Z] 192.168.40.27 "GET /api/observe?case=S7&result=OK%20open&note=" 204 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/case-sub.html SF=-/-/- OBSERVE case=S7 result=OK open
[2026-09-08T13:16:46.064Z] 192.168.40.27 "GET /?=4870" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=- SF=-/-/- 
[2026-09-08T13:16:46.959Z] 192.168.40.27 "GET /case-nav.html" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/?=4870 SF=-/-/- 
[2026-09-08T13:16:47.986Z] 192.168.40.27 "GET /case-nav.html?case=N2" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/case-nav.html SF=-/-/- 
[2026-09-08T13:16:48.038Z] 192.168.40.27 "GET /api/observe?case=N2&result=allowed&note=http%3A%2F%2F192.168.40.90%3A9011%2Fcase-nav.html%3Fcase%3DN2" 204 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/case-nav.html?case=N2 SF=-/-/- OBSERVE case=N2 result=allowed
[2026-09-08T13:16:49.111Z] 192.168.40.27 "GET /case-nav.html?case=N3" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/ SF=-/-/- 
[2026-09-08T13:16:49.172Z] 192.168.40.27 "GET /api/observe?case=N3&result=allowed&note=http%3A%2F%2F192.168.40.90%3A18081%2Fcase-nav.html%3Fcase%3DN3" 204 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:18081/case-nav.html?case=N3 SF=-/-/- OBSERVE case=N3 result=allowed
[2026-09-08T13:16:54.515Z] 192.168.40.27 "GET /?=4870" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=- SF=-/-/- 
[2026-09-08T13:16:55.289Z] 192.168.40.27 "GET /case-nav.html" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/?=4870 SF=-/-/- 
[2026-09-08T13:16:56.279Z] 192.168.40.27 "GET /case-nav.html?case=N7&v=upper" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/case-nav.html SF=-/-/- 
[2026-09-08T13:16:56.326Z] 192.168.40.27 "GET /api/observe?case=N7&result=allowed&note=http%3A%2F%2F192.168.40.90%3A9011%2Fcase-nav.html%3Fcase%3DN7%26v%3Dupper" 204 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/case-nav.html?case=N7&v=upper SF=-/-/- OBSERVE case=N7 result=allowed
[2026-09-08T13:17:03.764Z] 192.168.40.27 "GET /?=4870" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=- SF=-/-/- 
[2026-09-08T13:17:04.677Z] 192.168.40.27 "GET /case-sub.html" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/?=4870 SF=-/-/- 
[2026-09-08T13:17:08.584Z] 192.168.40.27 "GET /?=4870" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=- SF=-/-/- 
[2026-09-08T13:17:09.258Z] 192.168.40.27 "GET /ab.html?mode=A" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/?=4870 SF=-/-/- 
[2026-09-08T13:17:10.127Z] 192.168.40.27 "GET /api/ping?r=p3b1nabo5u" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/ab.html?mode=A SF=-/-/- 
[2026-09-08T13:17:10.158Z] 192.168.40.27 "GET /api/observe?case=A&result=P1%3AOK%20200%7CP2%3AOK%20404&note=mode%3DA%7Cpad%3D0" 204 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/ab.html?mode=A SF=-/-/- OBSERVE case=A result=P1:OK 200|P2:OK 404
[2026-09-08T13:17:17.262Z] 192.168.40.27 "GET /?=4870" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=- SF=-/-/- 
[2026-09-08T13:17:18.126Z] 192.168.40.27 "GET /ab.html?mode=B" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/?=4870 SF=-/-/- 
[2026-09-08T13:17:18.938Z] 192.168.40.27 "GET /api/ping?r=h2k24w20o2" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/ab.html?mode=B SF=-/-/- 
[2026-09-08T13:17:18.968Z] 192.168.40.27 "GET /api/observe?case=B&result=P1%3AOK%20200%7CP2%3AOK%20404&note=mode%3DB%7Cpad%3D0" 204 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/ab.html?mode=B SF=-/-/- OBSERVE case=B result=P1:OK 200|P2:OK 404
[2026-09-08T13:17:23.395Z] 192.168.40.27 "GET /?=4870" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=- SF=-/-/- 
[2026-09-08T13:17:24.073Z] 192.168.40.27 "GET /ab.html?mode=A&pad=8" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/?=4870 SF=-/-/- 
[2026-09-08T13:17:24.878Z] 192.168.40.27 "GET /api/ping?r=83xf3l7nyqd" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/ab.html?mode=A&pad=8 SF=-/-/- 
[2026-09-08T13:17:24.951Z] 192.168.40.27 "GET /api/observe?case=A&result=P1%3AOK%20200%7CP2%3AOK%20404&note=mode%3DA%7Cpad%3D8%20(%E6%9C%AC%E9%A1%B5%E7%94%B1%E6%9C%8D%E5%8A%A1%E5%99%A8%E6%B3%A8%E5%85%A5%E7%BA%A6%208MB%20%E5%86%85%E8%81%94%E6%B3%A8%E9%87%8A%2C%E5%A4%8D%E5%88%BB%E5%A4%A7%E6%96%87%E6%A1%A3%E6%9D%A1%E4%BB%B6)" 204 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/ab.html?mode=A&pad=8 SF=-/-/- OBSERVE case=A result=P1:OK 200|P2:OK 404
[2026-09-08T13:31:38.205Z] 127.0.0.1 "GET /case-dom.html" 200 UA=curl/8.0.1 REF=- SF=-/-/- 
[2026-09-08T13:31:38.601Z] 127.0.0.1 "GET /" 200 UA=curl/8.0.1 REF=- SF=-/-/- 
[2026-09-08T13:31:38.930Z] 127.0.0.1 "GET /api/observe?case=SELFTEST&result=dom-page-live" 204 UA=curl/8.0.1 REF=- SF=-/-/- OBSERVE case=SELFTEST result=dom-page-live
[2026-09-08T13:32:23.783Z] 192.168.40.27 "GET /?=48570" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=- SF=-/-/- 
[2026-09-08T13:32:28.403Z] 192.168.40.27 "GET /case-dom.html" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/?=48570 SF=-/-/- 
[2026-09-08T13:32:30.238Z] 192.168.40.27 "GET /case-dom.html?case=DN1&dom=zz-not-real.com" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/case-dom.html SF=-/-/- 
[2026-09-08T13:32:30.297Z] 192.168.40.27 "GET /api/observe?case=DN1&result=allowed&note=dom=zz-not-real.com" 204 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/case-dom.html?case=DN1&dom=zz-not-real.com SF=-/-/- OBSERVE case=DN1 result=allowed
[2026-09-08T13:32:31.798Z] 192.168.40.27 "GET /case-dom.html?case=DN2&dom=spark.changyan.com" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/case-dom.html?case=DN1&dom=zz-not-real.com SF=-/-/- 
[2026-09-08T13:32:31.858Z] 192.168.40.27 "GET /api/observe?case=DN2&result=allowed&note=dom=spark.changyan.com" 204 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/case-dom.html?case=DN2&dom=spark.changyan.com SF=-/-/- OBSERVE case=DN2 result=allowed
[2026-09-08T13:32:32.967Z] 192.168.40.27 "GET /case-dom.html?case=DN3&dom=changyan.com" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/case-dom.html?case=DN2&dom=spark.changyan.com SF=-/-/- 
[2026-09-08T13:32:33.028Z] 192.168.40.27 "GET /api/observe?case=DN3&result=allowed&note=dom=changyan.com" 204 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/case-dom.html?case=DN3&dom=changyan.com SF=-/-/- OBSERVE case=DN3 result=allowed
[2026-09-08T13:32:35.507Z] 192.168.40.27 "GET /case-dom.html?case=DN4&dom=x.changyan.com" 200 UA=Mozilla/5.0 (Linux; Android 9; CB-C8hPro-STU Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML  like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/046295 Mobile Safari/537.36 REF=http://192.168.40.90:9011/case-dom.html?case=DN3&dom=changyan.com SF=-/-/- 
